id,title,writer,datetime,question,answer
136,외국인 국민건강보험 적용 제외하는것에 대해 어떻게 생각하시나요.,좌우대칭황금비율,2021.11.15,"중국인이 국민건강보험 가입하자마자 자신의 '모'를 등록시켜서 한국으로 데리고 온다음 치료비.입원비 등 1400만원중에 90% 가까이를 국민건강보험에서충당해서 실제 본인 부담은 10%가 안된다고 합니다. 외국인건보료재정은 5년간 흑자라는 이야기도 나오는데 그렇다 하더라도일부 편법을 이용해서 의료쇼핑하는 '중국인'들을 막기위해 내국인,외국인 분리시키는게 맞다고 생각합니다.외국인이 보혐료를 더 내고 혜택을 덜 받는건 당연한겁니다. 이러한 행태를 계속 좌시하면 지금도 들어나는 편법 의료쇼핑이 마치권리처럼 이용 하려는 외국인이 늘거라고 봅니다.",찬성
135,즐겨 보시는 유튜브 채널 혹은 영상 종류,복실이,2021.11.15,의원님 즐겨 보시는 유튜브 채널이 있나요?아니면 즐겨 보시는 영상의 종류는 어떤가요?,"넷플릭스 입니다. 유투브는 워낙 거짓,과장이 많아 잘 안봅니다."
134,연설이나 토론 잘하는 비법이 있나요?,준표사랑개,2021.11.15,안녕하세요? 중고등학교 다닐 때 남들 앞에서 발표해본 경험이 전무하다보니 대학 수업에서 조별 과제 발표 등 남들 앞에서 발표하는게 상당히 힘들더라구요 취업 준비를 하려고 모의 면접을 봐도 긴장이 너무 돼서 그런지 머리가 하얘지기도 했구요 준표형은 연설이나 토론 때 긴장한 모습 없이 말도 상당히 잘하시는데 처음부터 긴장 없이 말하는 그런 기질이 있으셨나요?? 남들 앞에서 말 잘하는 비법이 있다면 알려주세요 감사합니다.,솔직하고 정직하게.
133,박지원 국정원장님에 대해,준표형다시한번해봐,2021.11.15,만약 22년 대통령이 되셨으면 교체 안하시고 같이 정무를 하셨을까요?,교체
132,수능을 앞둔 수험생에게 덕담 한마디 부탁드립니다,베르베,2021.11.15,수능을 앞둔 수험생들에게 덕담 한 말씀 부탁드립니다.추가로 홍 의원님 싸인을 받고싶어요,열심히 노력한 댓가를 받는 시험이라고 생각하세요 .맘 비우고 차분히!
131,책 하나만 추천해주실 수 있나요?,지구최강의섹스킹,2021.11.15,어떤 책을 추천해주실지 너무 궁금합니다.오랜만에 다시 책을 손에 잡아보고있는데 홍준표 의원님 추천도서도 읽어보고싶네요 ^^,지리산 이병주 선생님 책
130,윤후보가 양당 특검 수락할까요?,항공,2021.11.15,홍카께선 어떻게 판단하시나요?,이재명은 특검 수락했네요
129,즐겨보시는 예능있으십니까?,소통해요,2021.11.15,궁굼하네요 ㅎㅎ,TVn을 자주봅니다
128,자동차전용 제한속도 상향문의,순돌복돌,2021.11.15,"도심지의 5030 제한속도 하향의 취지는 공감합니다만, 고속도로 등의 자동차전용도로는 제한속도를 높여주는 것이 올바른 정책방향이라 생각합니다.80->90, 100->110(도로여건에 따라 130)의원님 의견은 어떻신지요?",지금은 자동차 성능이 좋아져서 제한속도를 올리는 것이 맞습니다.
127,윤석열 후보가 쌍특검 받을거라고 생각하시나요?,홍준표[洪準杓],2021.11.15,이재명 후보가 오늘 조건없는 특검받겠다고 승부수를 띄웠는데 윤석열 후보가 부산저축은행 특검을 받을거라고 생각하시나요?,쌍특검은 그것외에 고발사주도 포함됩니다
126,홍준표의원님 mbti 뭔가요?,avcrnjs,2021.11.15,뜬금없지만 궁금하네요 ㅎㅎㅎ,성향조사하는 기법이랍니다
125,정말 궁금합니다,현근택,2021.11.15,"존경하고 사랑하는 준표형고사성어와 한자어를 자주 사용하시는데계기가 있을까요?고시 준비하실 때, 그리고 검사생활 하실 때 한자어로 된 법률 내용 등을 보다가 익숙해지신건지궁금합니다.그리고 바둑이나 체스도 즐겨하시나요?그누구보다 있을 상황을 잘 예측하시고 분석하시는걸 보면 바둑도 잘 두실 것 같으셔서요!항상 건강하세요사랑합니다♥️🙇🏻‍♀️",바둑 아마 3단밖에 안됩니다
124,준표형 그래도 정당정치니까 윤석열 밀어야 하는거 아닌가요?,pepe,2021.11.15,"준표형 그래도 정당정치니까 결국 문재인 정권 타도를 위해서 윤석열 밀어야 하는거 아닌지요?저는 준표형 지지했는데 지금와서 차선책이라고 생각드는데, 준표형 생각이 궁굼합니다.",윤후보 반대하지는  않습니다.다만 각종 가족및 본인 비리의혹 때문에 마이크를 잡을 명분이 없다는거 뿐입니다.
123,소문자jp와 대문자JP,홍카매직,2021.11.15,"준표형께 궁금한 점이 정말 많아서 여러 질문을 하지만 답변을 받지 못하고 있습니다. 그래도 질문을 계속하면 답변이 올거라 굳게 믿고 있습니다. 대부분 정치인이 이니셜을 쓸 때 대문자를 쓰지만 소문자 jp를 쓰셨습니다. 매체를 통해 고 김종필 총리님을 연상시키기 싫어서 그렇게 했다 하셨는데 김종필 총리님이 형님께 얼마나 큰 의미였는지, 그리고 어떤 점이 제일 존경할만 한지 알려주시면 감사하겠습니다.",여유와 낭만의 정치인이었습니다
122,코인 질문요!,4년더기다리는듕,2021.11.15,홍준표 의원님! 비트코인과 같은 암호화폐가 미래의 화폐를 대체가능할까요..?,국가기능이 작동하는한 법정화폐가 사라지는 경우는 없을겁니다.
121,손석희앵커 최종학력은 석사인데 왜 박사라고 불러주시나요?,백세란,2021.11.15,유시민 작가는 최종 직위가 장관이라 존중하는표현이라 생각되는데차라리 손석희 사장이라 부르시는게 맞지않을까 생각이 듭니다,그정도면 박사를 넘어가는 경력입니다
120,만약 이재명이 이곳에 질문달면,금붕어와은붕어,2021.11.15,어떤 답변을 하실 생각이신가요?물론 저는 이재명은 아닙니다.경기도 사는 2n살 청년입니다.,여기와서 노는 곳이 아니다
119,하태경 의원이 정치천재라고 했을때,진짜대통령홍준표,2021.11.15,기분이 어떠셨나요? 저라면 불쾌했을것 같습니다.감히 하수가 고수를 평가하다니요!,하도 말이 왔다갔다 하는 분이라서 믿지 않지요
118,홍준표의원님 성폭력 처벌을 강화해야 한다는 의견은 어떠십니까,yeahbuddy,2021.11.15,래디컬 페미니즘 진영에서는 성범죄 처벌이 약하다는 여론을 핑계로무고한 대부분의 2030 남성들을 가해자로 몰고 억압하는 중입니다범죄는 특정 성별의 족쇄가 아니라 사법과 형량으로 다스리는 것이 법치주의의 기본 원리임을 생각할 때대다수의 성범죄를 우려하는 국민과 젠더 갈등 측면에서 성범죄 처벌을 강화하는 것이 합리적이라고 보여집니다물론 현재 한국의 비정상적으로 높은 무고 통계를 고려할 때의원님 말씀대로 무고죄 처벌도 올려야 하겠지만요.어쨌든 이러이러한 이유로 성범죄 형량을 올리는 게 어떤가 싶은데 의원님 생각이 궁금합니다,형량만 올리는게 능사는 아닙니다
117,혹시 제 닉네임 때문에 답변을 안달이주시는건가요?,이재명,2021.11.15,불편하시면 바꾸겠습니다..,그렇습니다
116,정시 100%는 의원님이 생각을 바꾸셨으면 좋겠습니다,유훈동,2021.11.15,"과학고 영재학교 학생들도 수능으로 대학 보내야 한다고 하셨는데, 의원님이 과학고나 영재학교 시스템을 잘못 이해하신 것 같습니다..고등학교 3개년 과정을 1학년 때 모두 끝마치고 2 3학년 때는 대학 과정 이상의 심화과정을 공부하게끔 하는 교육과정에 따라 2년간 수능 공부를 아예 놓는 학생들인데 3년간 준비하는 일반고생들과 동등하게 수능을 친다는 말씀이신가요?아무리 과학고 영재학교라고 해도 수능에 있어 2년의 차이는 엄청납니다. 의원님을 지지하지만 이 부분은 조금만 더 깊이 고민해 주셨으면 좋겠습니다. 정시 100퍼센트라고 해서 간단하게 공정해지는 게 아닌 것 같습니다..",알겠습니다
115,답변은 의원님이 직접 다시는건가요?,손석희,2021.11.15,옆에 어머니가 그렇지않고 비서관이 달 것이다 하셨는데(전직 비서) 서로 식사 한 끼 내기했는데 답변해주실수있나요!? (전 직접 단다에 걸었습니다),직접 답니다만 어째 사진이 손석희 박사 사진인가요?
114,블라인드 채용에 대해,남경필,2021.11.15,"어제 고민정 의원이 블라인드채용법 발의 관련하여 페이스북에 '경희대 분교'라는 표현을 해서 논란이 되고 있습니다.이와 관련하여 홍 의원님의 블라인드채용법에 대한 의견이 궁금합니다. 개인적으로 블라인드 채용은 기업이 자율적으로 결정해야 할 문제라고 생각합니다.정상적인 기업이라면 자기 회사에 이익을 가져다 줄 인재라면 명문대 출신이냐 아니냐에 상관 없이 선발하는 것이 인지상정입니다.자기 회사에 이익을 가져다 주는 인재는 좋은 학력을 가져야 하는지, 그렇지 않은지는 각 회사의 인재상, 직무, 기업문화 등에 따라 천차만별로 다르기 때문에 국가가 이를 정하는 것이야말로 넌센스라고 생각합니다.기업은 자기 회사에 이익이 된다면 침팬지를 데려다 일을 시킬 조직이기 때문입니다. 블라인드 채용의 공정성과 기업의 자율성 측면에서 의원님의 고견을 듣고 싶습니다.  한 번뿐인 인생 의원님처럼 멋있게 살고 싶습니다. 존경합니다 의원님!",학력만보고 채용하던 시대는 지났지요.
113,홍준표 의원님 저 며느리 할래요,사랑한다홍,2021.11.15,멋있는 홍준표 의원님은 사랑스러우신 이순삼 여사님한테 품절되셨으니까 아들래미라도 저 주세요 사랑함니다 키키♡♡,아들도 둘다 짝 있어요
112,수성못 활성화,닭모가지를비틀어도새벽은온다,2021.11.15,수성구 구민입니다.총선때 수성못을 중국의 화려한 그곳처럼 활성화 시켜주신다고햇는데언제쯤 가능할지 질문드립니다.,대통령되면 할려고 했는데 글쎄요
111,홍준표의원님 옆에 사람이 없다 하는 사람들이 있는데,백세란,2021.11.15,"보시면 곁에 계신분들이조경태 의원,배현진 의원,하영제 의원,정장수 실장,여명 시의원등 참 의리있고 좋은분들이 홍준표대표님 곁에 계신것 같습니다.솔직히 윤석열 밑으로 갔던 사람들은 지지율만보고 득달같이 달려든 승냥이들이고 항상 당권싸움만 하던 탄핵찬성파 김무성패거리 밑에있던 것들이 주축세력 이었지 않습니까?홍준표의원님에게 좋은 분들이 시간이 지날수록 더 많아질것으로 저는 보고있습니다.",구태들이 없다는 뜻입니다
110,홍준표님은 지역 확장표가 대구밖에 없지 않나요?,김도균,2021.11.15,"윤석열 후보는 서울, 충청 같은 중도 확장 보고 찍어주는데 홍준표 후보님은 대구밖에 없자나요 이낙연후보도 호남출신이라 확장력이 없어서 안밀어준거 같은데당원이 보기에 같은 입장 아닌가요?",오히려 이번에 tk가 딴사람 밀었지요
109,여성할당제에 대해,허은아,2021.11.15,여성할당제에 대해 수많은 남성들이 불공정하다고 문제 제기를 하고 있습니다. 그리고 할당제 정책으로 인해 능력 밖의 여성이 과분한 자리에 등용되기도 하는 등 논란이 많습니다. 홍의원님께서는 어떻게 생각하시나요?,폐지 할때가 되었습니다
108,같은지역 주민으로서 부탁 드립니다,잠실거주자,2021.11.15,"잠실사는 송파청년입니다.그동안 송파의 정치인들은 송파에 마음을 두기보다잠깐 머물러가는 나그네였습니다.25년전 홍준표가 그러했고,지금까지 모든 정치인이 그러했습니다.오직 배현진만 송파에 관심가져준 정치인입니다.30년 정치 선배로서, 같은당의 정치인으로서송파의 훌륭한 자산 배현진이오래오래 지역에 머무를 수 있도록 협력해주시면 감사하겠습니다.",배현진의원을 계속 믿어 주시면 참좋겠습니다
107,공부왕찐천재 출연해주세요,마곡나루,2021.11.15,"대표님홍진경 유튜브 '공부왕찐천재' 출연해보심을 적극 추천드립니다. 정치인으로서보다도인간 홍준표의 '노력'의 결실인 학업을 전수하는 모습을 보여주신다면,2030을 넘어 해당 채널의 주 시청자인 1020에까지 매력을 보여줄 수 있을 것이라고 생각합니다.우리는 2027대선까지 바라보니.10도 함께해야죠! 이미 원희룡-안철수-나경원 의원도 출연하여수학/국어 등 중학 수준 교과목을 가르치며 '뇌섹'의 매력을 퍼뜨리고 갔습니다.댓글 반응도 따스하구요. 저는 준표형에게서가끔 이경규씨의 모습을 봅니다.말씨는 투박하지만, 철학이 있고 뒷말 없이 깨끗한 모습.그 모습이 우리 2030이 원하는 모습입니다. 기성세대가 시키는대로 '노력'하며 달려왔으나 끝내 절벽 앞에 서있는..우리를 도와주세요!! 앞으로도 기도하며 응원하겠습니다.",저는 생존의 수단으로 공부한 것이라서 비결이 없습니다.
106,지역별로 홍카단 지부를 두는게 어떠신지 여쭤보고 싶습니다,롤로노아조로,2021.11.15,서로 교류도 하고 좋을거 같은데요,싸이트가 좀더 횔성화 되면 검토하겠습니다
105,존경하는 홍준표님께 질문이 있습니다.,홍준표의꿈을응원합니다,2021.11.15,2027년 대선 출마 계획이 혹시 마음 속 으로라도 있으신지 정말 궁금합니다.그때의 상황에 따라 바뀔수도 있는 것이겠지만.2022년이 마지막 대선이라고 생각하셨어도 지금의 심경에서는 후의 도전을 꿈 꾸고 있으신건지 정말 궁금합니다.,꿈은 늘 있습니다
104,추미애 사태 당시 사법질서를 문란케한 검사들에 대한 응분의 처벌이 언젠간 가능할까요,Meliora,2021.11.15,"검사장 김관정을 위시한 당시 살아있는 권력에 굴하여 사법질서를 문란케한 형사1부 검사라인 일체:검사장 이수권, 부장 검사 양인철, 부부장 검사 박석용, 부부장 검사 조용후에 대해서는 어떠한 형태로든 응당한 책임이 물어져야된다고 보는데,검사를 오랫동안 하신 홍준표 의원님께서 보시기에 이들에게 책임을 묻는 것은 가능하리라 보시는가요?",검사는 정의를위한 수사를 해야되는 직업인데 이들은 양자 모두 파벌을 위한 모리배들 입니다.
103,생각차이,윤시,2021.11.15,오랫만에 친구를 만나서 준표형 협조 안한다기에 열받아서 헤어짐 이번 비리 대선에 참여 할 생각이 없습니다,마찬가집니다
102,홍의원님 너무 분하고 원통합니다,홍준표의검,2021.11.15,신출내기한테 당에서 표를 몰아주다니... 60대이상은 왜 홍준표를 믿지못하는건지 모르겠습니다혹시 무소속으로 출마하실 생각은 없으신가요?,내팔잡니다
101,당심에서 밀린이유가 무엇이라고 생각하십니까,민심,2021.11.15,"말씀하신대로 탄핵당시 당을 살리기 위해누구보다 노력하셨고, 26년 정치인생을 함께해오셨는데 당심이란 무엇입니까?민심에서는 질 수 있어도 당심에서 지는건이해가 안된다 하신말씀 떠올리면서 여쭙습니다.+홍준표님 댓글이후 대댓글작성이 안되어 올려요.대선후보 발표를 손꼽아 기다렸고, 발표이후 정말 너무나 속상했습니다. 앞으로의 행보에 좋은 일만 가득하시길 바라며, 작은응원이나마 보내드리어 힘이 되어드리겠습니다. 인간홍준표 화이팅입니다.",당심이라기 보다 8~9월에 들어온 급조된 당심에서 밀린겁니다
100,더불어민주당의 대선후보 교체 가능성에 대해 어떻게 생각하시나요?,경기도챠베스,2021.11.15,국민의힘 398 후보는 사퇴할 가능성 없다고 보셨고이재명은 현재 나오는 여론조사마다 전부 참패에대장동 의혹에 사사오입 경선까지 후보교체 명분은 충분하다고 보는데홍 의원님께서는 어떻게 보시는지요,교체 해야지요
99,결혼에 관하여,시무라이,2021.11.15,"의원님 안녕하십니까20대 중반을 거치고 있는 청년입니다.우리나라 출산율이 세계 꼴찌를 다투고 있습니다저도 사실 결혼을 하고 싶으나 현실적인 문제가 너무나도 큰 것 같습니다.크게 봤을 때 첫째로 주거문제 둘째로 사교육비라고 생각이 듭니다이 근본적인 원인, 해결방안등 의원님의 견해가 궁금합니다.",주거문제 사교육비 문제로 결혼을 미루거나 회피하는건 비겁한 일입니다.저는 아내와 단칸 셋방에서 인생을 출발 했습니다.세상사는 끝없는 도전이지요
98,이 사이트가 커지고 회원수 십만단위가 된다면,댓글쓰는청붕,2021.11.15,"어떻게 감당하실수 있나요그리고 다음대선에 대통령이 되신다면 계속 이 사이트를 운영하실지, 혹은 대통령 퇴임 후 만약 2030의 지지를 받는 다른 정치인이 생긴다면 인계하실 것인지사이트운영계획이 궁금합니다",지금은 단지 꿈과 희망을 잃은 청년들과 소통하는게 더 중요합니다
97,청년의꿈 사이트를 서둘러 오픈하게 된 동기가 어떤건가요?,내는그래봅니다,2021.11.15,얼마 쉬시지도 않고 바로 청년들을 위한 진심어린 행보를 보여주고 직접 실시간으로 소통해주시는거 보면서 참된 정치인이시라는걸 느꼈네요경선 치르는 동안 많이 힘들고 지치셨을텐데도 소외된 청년들을 진심으로 잊지 않고 챙겨주셔서 정말 감사드립니다!,열기가 식으면 안되기 때문입니다
96,국회에는 언제쯤 출석하시렵니까?,백세란,2021.11.15,포기하지말고 계속 일하는 대표님이셨으면 합니다~화이팅,출석하기는 하는데 아직 공개회의 석상에 나서기는 쑥스럽네요
95,홍의원님 예측 한번 해주세요,오세훈,2021.11.15,홍스트라다무스 같이 예측을 잘하시는데청년의꿈 100만명은 언제쯤 도달할까요?,지금 만명이 넘었습니다.
94,홍준표 의원님께서는 현재로썬,洪準杓,2021.11.15,정권교체를 위해 윤석열 후보를 미는게 맞다고 보시는지요?? 아니면 소신투표 해야되나요???,대답 불가
93,준표형에게 청문드립니다,월급쟁이,2021.11.15,"안녕하세요홍답은 간결한것 위주로 답변하시는 걸 봤습니다.너무 길게 여쭤보면 답변 못하실까 걱정은 되지만 글은 읽어주시지 않을까.. 생각합니다.  저는 아들만 셋을 낳아 키우는 86년생 36살 가장입니다.어릴적부터 가난하여 부자가 되고 싶다, 돈잘벌고 싶다는 생각을 막연히 하였습니다.직장은 주야 교대근무하며 월 실수령액이 300만원 초반 정도입니다.가족이 알뜰하게 가계를 살아도 제 월급만으로는 다섯식구 먹고 살수는 있지만 상당히 바듯합니다.여느 가정처럼 월급을 받고 1주일 후 잔고는 많이 가벼워져 있고코로나 전에는 특히, 돌잔치나 결혼 등 경조사가 있을때는 부조금 내는 것도 굉장한 부담이었습니다. 주 52시간 근무로 인해 교대 패턴 또한 더 불규칙적으로 변했으며,시급으로 정산받는 저같은 경우는 일을 더 하고 싶어도 못하게 되어 그로 인해 월급도 제자리 걸음입니다.1인가구나 부양가족이 적어서 일보다 휴일을 추구하는 사람은 좋아할 지 모르겠습니다만저처럼 1원 한푼 아쉬운 사람에게는 일할 자유가 필요합니다. 더 맛있는 3300원짜리 라면묶음보다 2300원짜리 라면묶음을 고르는 형편이 너무 싫습니다.그렇다고 투잡을 하려 하여도 회사에서 겸직을 금하고 있어,몰래 다른 일을 하다간 들키는 날엔 제 위치 또한 위태해질수 있겠지요. 자본주의 사회에서 대부분의 사람들처럼 저도 부자가 되고싶고가족들과 좋은 집, 좋은 차, 그리고 아이들이 원하는 걸 해주고 싶어요.9살때 야구선수가 되고 싶어 부모님께 전학을 말씀드렸더니 혼나기만 했고, 집 형편을 알았기에 더이상 말씀드릴 수 없었습니다.내년이면 첫째가 9살이 됩니다. 적어도 아이가 하고픈 게 있으면 부모된 입장으로 들어줄 수는 있어야 하지 않을까요?자신이 없습니다. 아이가 저처럼 집안형편을 걱정하여 포기하게 둘 순 없습니다. 저 같은 월급쟁이는 부자가 되려면 어떻게 해야할까요?곰곰이 생각해도 월급쟁이가 돈벌려면'주식,암호화폐,사업,부동산,복권' 외에 다른것은 없었습니다.(복권은 논외하겠습니다.) 소액이나마 주식, 암호화폐도 도전하고 있지만 쉽지만은 않았고 우스갯소리지만 아직도 준표형 관련주를 갖고 있습니다. 창업 아이디어를 갖고 특허출원 후 사업을 할 생각도 했습니다만 R&D에 투자해야하는 시간을 고려하면 퇴직을 해야하고그간 다섯식구의 생계를 걱정하지 않을수 없었으며 유년시절 저희집안이 겪었던 일을 되돌이표 할 순 없었습니다.'실패는 성공의 어머니다'라며 밀어붙이면 처자식을 사지로 내몰수도 있겠다는 생각을 떨칠수 없었고,만약 도전을 했더라면 코로나 시국이 들이닥쳤을 테니 가족을 설득 못한 게 다행스러웠습니다.제가 가장 심각하게 말씀드리고 싶은 것은 부동산입니다.현재 전세살고 있는 집이 경매진행중인 상황에 이사를 가야 해서 얼마전 30년된 아파트를 영끌하여 샀습니다.그런데 현재 집값이 폭등하여 집값을 잡겠다고 합니다. 저는 어떻게 해야 됩니까?저처럼 비싸게 산 놈은 집값 오르면 안됩니까? 그렇게 돈을 벌면 안되나요?집값을 잡겠다고 해서 집값이 떨어지면 저는 어떻게 되는건가요?자본주의 사회에 이게 맞는 일입니까?왜 집값을 폭등시킨 겁니까?자본주의 사회에 수요와 공급의 원칙에 의해 가격이 형성되고,유한한 부동산이 무한한 화폐로 인한 자연스런 인플레이션의 상황으로 가격이 상승되는 것을폭등에 대한 규제로 국가에서 집값을 떨어뜨리려는 행위는 개인에게 있어 재산권을 박탈하는 행위가 아닌가요? 농사를 짓지 않지만 전답을 사면 안되는 겁니까?농사도 짓지 못하는 임야는 왜 거래되나요?영끌하여 아파트를 사면 안되나요? 자본주의 사회에 다주택자가 되면 안됩니까?대한민국은 자본주의 사회아닙니까?집값이 폭등을 했습니다. 월급으로는 내 집1채사기가 힘든 세상이되었습니다.저 같은 월급쟁이가 16년간 월급쟁이 생활을 하면서 그렇게 힘든 노력으로 집을 샀다면,집값을 떨어뜨리려 대출을 규제하고 규제정책을 계속해서 펼쳐내면 저는 어떻게 해야 할까요?돈은 벌수 있을까요?아들 3명을 어떻게 뒷바라지 할까요? 너무 많이 말씀 드려 죄송합니다.홍답 해주실수 있나요? ps.준표형 대통령 되어주세요. 저는 정말 기대 많이 했습니다.왜 입당하여 책임당원이 되어서 한표라도 던져야 된다는 생각을 못했나 너무 아쉽습니다.준표형 때문이 아니라 제가 잘살려고요. 꼭 부탁드립니다. 저희 식구가 잘살기 위해 대통령이 되어주셨으면 좋겠습니다.",내가 사는 세월보다 이제 내자식들이  사는 세상이 더 중요하지요.
92,유시민에 대해,마지막수능,2021.11.15,아직도 유시민이 좌파진영의 괴벨스라 생각하시나요?,좋은 사람입니다.그때는 진영논리 였지요.나는 유장관 좋아합니다
91,펜앤드마이크TV 재출연 의사 있으십니까?,BORN_TO_BE_HARTMANN,2021.11.15,더욱이 매체 활동을 자주 하셔야 현상의 인지도를 잃지 않을 듯싶습니다.,지금은 나갈때가 아닙니다
90,황금동 주민입니다.,speed,2021.11.15,저번 국회의원 선거할때 수성못 입구 두산오거리 붙여놓으신 현수막 보고 마음이 울컥했었습니다 형님!  홍준표님 본선 올라오셨으면 다시한번 그 현수막 볼 수 있었을건데 아쉽네요.,내 팔잡니다
89,청년의꿈이 단순 커뮤니티가 아닌 싱크탱크처럼 진화했으면 합니다.,여성가족부,2021.11.15,"지금처럼 단순 커뮤니티가 아닌청년들에게 강연을 해주시거나북토크, 토론회등을 열고 정책참여 같이청년들이 정치에 더 쉽게 참여 할 수 있는 곳이 되었으면 합니다.후배 청년정치인들을 키우는 그런 곳으로 발전하면 좋겠습니다.",그렇게 되도록 도와 주십시오
88,호남에서도 지지가 많았습니다.,봄날,2021.11.15,호남에서도 지지를 받으셨는데어떤 부분에서 사람들의 마음을 움직이셨다고 생각하시는지 궁금합니다.,최초로 영호남 통합정권이 될 기회였는데 아깝네요
87,26년 정치 인생 중 가장 잘한 일과 가장 후회되는 일이 있으시다면?,라주미힌,2021.11.15,"홍 의원님에 대해 잘 모르고 싫어했다가 제대로 알게 되고 지지하게 된 20대 청년입니다.정치인으로 활동하시면서 이거 하나는 내가 가장 잘했다!라고 생각하시는 일과, 이건 내가 생각해도 왜 그랬을까?하고 후회되는 일이 있으신가요?저는 홍 의원님을 너무 늦게 알게 된 게 후회됩니다😢",탄핵대선때  당을 살린일이 제일 잘한것 같고 일년동안 쉬어야 하는데 바로 그당을 맡은것이 가장 잘못한 결정 입니다
86,경남지사시절 문재인 당시 대표와 대담을 하셨었는데,백세란,2021.11.15,악수하자는 손을 내미는 대표님께 저렇게 삿대질을 한 문재인 당시 대표에 대해 어떻게 생각하셨는지 궁금합니다,어이없는 사람이라고 생각했지요
85,현재 지역구 재출마 의사가 궁금합니다.,PPPlove,2021.11.15,"안녕하십니까? 저는 수성 을에 거주하고 있는 의원님 지지자입니다. 지난 총선 때 의원님이 출마 지역구를 우리 동네로 택하셨다는 소식에 많이 기뻤습니다. 이번 경선 출마 때 잘 되시길 바랐지만 결과는 조금 아쉬웠는데, 그래도 의정활동은 계속 해주셨으면 합니다. 다음 총선이 3년 후인데, 그때 재출마하실건지, 하신다면 수성 을에 재출마하실건지 궁금합니다. 저는 여기서 재출마하시면 좋겠다고 생각합니다.^^",주민들의 의견이 제일 먼저입니다
84,이순삼 여사님께서도 영부인으로 인품이 충분하다고 생각됩니다.,최다니엘,2021.11.15,박정희 전대통령님의 부인이셨던 육영수 여사님의 성품이 정말 좋으셨다고 들었습니다.그런데 지금 문대통령님 부인이신 김정숙 여사님과 윤석열 후보 부인인 김건희님 이재명 후보의 부인인 김혀경님에게서는 영부인으로서의 성품이 전혀 보이지 않습니다.그런데 홍준표 아버님의 부인이신 이순삼 여사님께서는 영부인으로의 역할을 잘 하실 분이라는 생각이 듭니다.그러니까 2027년에는 꼭 대통령 되시는 겁니다.^^*,고맙습니다
83,변리사의  특허 침해 소송 대리권에 대해서 어떻게 생각하시나요?,사마의,2021.11.15," 이제까지의 변리사는 법정에 서서 지식재산 관련 분쟁에서 특허무효소송과 특허권리범위확인심판과 같은 권한 특허 법원에서 처리할 수 있으나, 민사 소송에 해당하는 특허침해 소송 대리권 같은 경우에는 변호사만이 오직 법정에 서서 변호할 수 있습니다. 변리사 측에서는 특허에 관련된 소송에 한에서는 변호사와 같은 권한을 두어야 전문성이 있다고 주장하며, 특허 침해 소송 대리권을 공동으로 가질 수 있기를 요구하고 있으나, 변호사 쪽에서는 거쎄게 반대하고 있고, 2012년엔 변호사만이 특허 침해 소송권을 가져야 한다는 현행 법을 인정하며 합헌 결정을 내렸습니다.   그럼에도 계속 변리사 쪽에서는 시대의 흐름과는 맞지 않다고 주장하며 변호사로부터 공동 소송 대리권을 요구하고 있는 상황이며, 일본, 중국, 유럽에서는 이미 변리사 역시도 특허 소송 대리권을 가질 수 있도록 인정하고 있습니다.(미국은 제도가 달라 과학 기술만 특화된 특허변호사만이 관련 재판을 담당할 수 있다 합니다.), 마치 검찰과 경찰이 수사권을 두고 여러 분쟁이 있었던 것과 비슷한 흐름 같습니다. 지금도 물밑에서 계속 논쟁이 되고 있는 이 건에 대해서 홍 대표님의 생각이 무척 궁금해서 이렇게 질문합니다.",주는게 맞습니다
82,정의에 대하여,JoaoFelix,2021.11.15,"법조인과 정치인을 모두 지내신 의원님께법조인으로서 정의와 정치인으로서 정의가 추구하는 방향이 같은것인지 다른것인지, 다르다면 어떤 점이 차이가 있는지 질문드립니다.",법조는 선악을 가르는  판단이지만  정치는 선악이 공존하는 판단이지요
81,탄소세 질문,민들레,2021.11.15,"안녕하세요, 홍후보님의 탄소세에 대한 입장이 궁금해 질문 드립니다. 홍후보님은 지금의 대한민국에서는 탄소세 도입은 신중해야 한다고 입장을 밝히셨습니다, 이 뜻은 다른 탄소규제를 탄소세 하나로 통폐합 하실수도 있으시단건가요? 사실 탄소세는 밀턴 프리드먼도 주장하는 자유시장적 환경규제입니다. 기업들이 탄소를 아예 배출을 못하게 막는 규제보다도 탄소를 배출할 권리를 구매하는 방법으로 하여금 기업들의 생산활동을 저해하지 않는거죠. 더불어, 자유주의 원칙에 입각해 양자간의 계약관계를 존중하되 그로인해 제3자가 피해를 입게될 경우에 정부가 개입을 하는 부분이니 홍후보님의 사상과도 알맞다고 보여집니다. 탄소를 배출함으로서 피해를 입는 환경 또는 시민들의 건강문제를 해결하기 위해 탄소를 배출한 주체에게 세금을 물려 그 세수로 환경보호와 건강증진에 투자하는거죠. 이재명 후보는 이상하게도 여타 다른 탄소 규제를 해소하겠다는 입장을 밝히지 않은체로 탄소세를 도입하겠다 합니다. 마치 다른 복지제도를 없에지도 않고 기본소득 하겠다는 그의 괴논리와도 맞닿아 있습니다. 전형적인 정책이해도가 부족한 포퓰리스트의 모습입니다.  홍후보님은 다른 탄소규제를 탄소세 하나로 통폐합 시키실 의향이 있으신가요?",원전과 수소경제로 에너지 정책을 전환하면 탄소세 도입 없이도 탄소제로가 가능하다고 합니다
